name,address,lat,lng,license_number,hotel_type,source,raw_data
家賓大旅社,116臺北市文山區景文街42號6-7樓,24.9916800,121.5412310,臺北市旅館092號,,一般旅館,"{""_id"": 49, ""_importdate"": {""date"": ""2025-12-29 11:10:45.024710"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館092號"", ""旅館名稱"": ""家賓大旅社"", ""電話或手機號碼"": ""(02)29325915"", ""營業地址"": ""116臺北市文山區景文街42號6-7樓"", ""客房最低定價"": ""4000"", ""客房最高定價"": ""6000"", ""房間數"": ""32""}"
密都大飯店,104臺北市中山區長春路246號2-9樓,25.0546000,121.5383750,臺北市旅館254號,,一般旅館,"{""_id"": 151, ""_importdate"": {""date"": ""2025-12-29 11:10:45.154129"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館254號"", ""旅館名稱"": ""密都大飯店"", ""電話或手機號碼"": ""(02)25068866"", ""營業地址"": ""104臺北市中山區長春路246號2-9樓"", ""客房最低定價"": ""10800"", ""客房最高定價"": ""16800"", ""房間數"": ""48""}"
富園國際商務飯店,108臺北市萬華區中華路一段178號,25.0391040,121.5069860,臺北市旅館288號,,一般旅館,"{""_id"": 173, ""_importdate"": {""date"": ""2025-12-29 11:10:45.181374"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館288號"", ""旅館名稱"": ""富園國際商務飯店"", ""電話或手機號碼"": ""(02)23887890"", ""營業地址"": ""108臺北市萬華區中華路一段178號"", ""客房最低定價"": ""4800"", ""客房最高定價"": ""10000"", ""房間數"": ""45""}"
富玉莊旅社,"111臺北市士林區福港街149巷15弄8,10號2-3樓",25.0876300,121.5190930,臺北市旅館109號,,一般旅館,"{""_id"": 63, ""_importdate"": {""date"": ""2025-12-29 11:10:45.043188"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館109號"", ""旅館名稱"": ""富玉莊旅社"", ""電話或手機號碼"": ""(02)28822308"", ""營業地址"": ""111臺北市士林區福港街149巷15弄8,10號2-3樓"", ""客房最低定價"": ""1900"", ""客房最高定價"": ""2500"", ""房間數"": ""20""}"
富粧商務旅店,"108臺北市萬華區康定路6,8號2-5樓",25.0369850,121.5012160,臺北市旅館048號,,一般旅館,"{""_id"": 25, ""_importdate"": {""date"": ""2025-12-29 11:10:44.992656"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館048號"", ""旅館名稱"": ""富粧商務旅店"", ""電話或手機號碼"": ""(02)23711247、 0968-321777"", ""營業地址"": ""108臺北市萬華區康定路6,8號2-5樓"", ""客房最低定價"": ""1680"", ""客房最高定價"": ""8880"", ""房間數"": ""28""}"
富裕自由商旅,106臺北市大安區忠孝東路四段235號2樓、2樓之1、3樓、3樓之1、4樓之1、5樓之1、6樓之1、7樓、7樓之1及9樓,,,臺北市旅館421號,,一般旅館,"{""_id"": 266, ""_importdate"": {""date"": ""2025-12-29 11:10:45.293104"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館421號"", ""旅館名稱"": ""富裕自由商旅"", ""電話或手機號碼"": ""(02)27413147"", ""營業地址"": ""106臺北市大安區忠孝東路四段235號2樓、2樓之1、3樓、3樓之1、4樓之1、5樓之1、6樓之1、7樓、7樓之1及9樓"", ""客房最低定價"": ""10000"", ""客房最高定價"": ""25000"", ""房間數"": ""67""}"
富裕自由旅店林森館,104臺北市中山區林森北路85巷23號1至2樓,25.0496360,121.5256960,臺北市旅館632號,,一般旅館,"{""_id"": 423, ""_importdate"": {""date"": ""2025-12-29 11:10:45.478122"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館632號"", ""旅館名稱"": ""富裕自由旅店林森館"", ""電話或手機號碼"": ""(02)25671333"", ""營業地址"": ""104臺北市中山區林森北路85巷23號1至2樓"", ""客房最低定價"": ""10000"", ""客房最高定價"": ""15000"", ""房間數"": ""11""}"
富逸旅趣-北車開封館,100臺北市中正區開封街1段41號2-9樓,25.0461130,121.5119530,臺北市旅館325號,,一般旅館,"{""_id"": 203, ""_importdate"": {""date"": ""2025-12-29 11:10:45.214709"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館325號"", ""旅館名稱"": ""富逸旅趣-北車開封館"", ""電話或手機號碼"": ""(02)23881788"", ""營業地址"": ""100臺北市中正區開封街1段41號2-9樓"", ""客房最低定價"": ""3800"", ""客房最高定價"": ""25000"", ""房間數"": ""42""}"
富順大飯店,103臺北市大同區南京西路177號,25.0540480,121.5126430,臺北市旅館243號,,一般旅館,"{""_id"": 143, ""_importdate"": {""date"": ""2025-12-29 11:10:45.142477"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館243號"", ""旅館名稱"": ""富順大飯店"", ""電話或手機號碼"": ""(02)25551016"", ""營業地址"": ""103臺北市大同區南京西路177號"", ""客房最低定價"": ""1600"", ""客房最高定價"": ""3900"", ""房間數"": ""88""}"
富驛時尚酒店,104臺北市中山區南京東路三段131號10樓至13樓,25.0521230,121.5406850,臺北市旅館385號,,一般旅館,"{""_id"": 240, ""_importdate"": {""date"": ""2025-12-29 11:10:45.263225"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館385號"", ""旅館名稱"": ""富驛時尚酒店　"", ""電話或手機號碼"": ""(02)55720777"", ""營業地址"": ""104臺北市中山區南京東路三段131號10樓至13樓"", ""客房最低定價"": ""7590"", ""客房最高定價"": ""21620"", ""房間數"": ""180""}"
寒居酒店 Humble Boutique Hotel,104臺北市中山區松江路116號1樓至9樓,25.0516740,121.5327900,臺北市旅館752號,,一般旅館,"{""_id"": 520, ""_importdate"": {""date"": ""2025-12-29 11:10:45.580947"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館752號"", ""旅館名稱"": ""寒居酒店 Humble Boutique Hotel"", ""電話或手機號碼"": ""(02)66008000"", ""營業地址"": ""104臺北市中山區松江路116號1樓至9樓"", ""客房最低定價"": ""15000"", ""客房最高定價"": ""38000"", ""房間數"": ""111""}"
寧夏2號旅店,103臺北市大同區寧夏路2號,25.0543900,121.5147030,臺北市旅館554號,,一般旅館,"{""_id"": 363, ""_importdate"": {""date"": ""2025-12-29 11:10:45.414884"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館554號"", ""旅館名稱"": ""寧夏2號旅店"", ""電話或手機號碼"": ""(02)25507619"", ""營業地址"": ""103臺北市大同區寧夏路2號"", ""客房最低定價"": ""14880"", ""客房最高定價"": ""16880"", ""房間數"": ""19""}"
寶格利時尚旅館,108臺北市萬華區中華路一段168號1-15樓,25.0412100,121.5075870,臺北市旅館315號,,一般旅館,"{""_id"": 195, ""_importdate"": {""date"": ""2025-12-29 11:10:45.204401"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館315號"", ""旅館名稱"": ""寶格利時尚旅館"", ""電話或手機號碼"": ""(02)23821314"", ""營業地址"": ""108臺北市萬華區中華路一段168號1-15樓"", ""客房最低定價"": ""10800"", ""客房最高定價"": ""11800"", ""房間數"": ""46""}"
小公館人文旅舍,"105臺北市松山區南京東路五段399號5,8,14樓",25.0514950,121.5696360,臺北市旅館495號,,一般旅館,"{""_id"": 325, ""_importdate"": {""date"": ""2025-12-29 11:10:45.370586"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館495號"", ""旅館名稱"": ""小公館人文旅舍"", ""電話或手機號碼"": ""(02)27690200"", ""營業地址"": ""105臺北市松山區南京東路五段399號5,8,14樓"", ""客房最低定價"": ""6000"", ""客房最高定價"": ""25200"", ""房間數"": ""20""}"
小王子甜蜜旅店,108臺北市萬華區漢中街42號9樓,25.0442260,121.5073430,臺北市旅館329號,,一般旅館,"{""_id"": 206, ""_importdate"": {""date"": ""2025-12-29 11:10:45.218821"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館329號"", ""旅館名稱"": ""小王子甜蜜旅店"", ""電話或手機號碼"": ""(02)23820225"", ""營業地址"": ""108臺北市萬華區漢中街42號9樓"", ""客房最低定價"": ""10000"", ""客房最高定價"": ""20000"", ""房間數"": ""9""}"
小角落旅店,103臺北市大同區民族西路33號(1至4樓),25.0695290,121.5102860,臺北市旅館694號,,一般旅館,"{""_id"": 473, ""_importdate"": {""date"": ""2025-12-29 11:10:45.531384"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館694號"", ""旅館名稱"": ""小角落旅店"", ""電話或手機號碼"": ""(02)25991699"", ""營業地址"": ""103臺北市大同區民族西路33號(1至4樓)"", ""客房最低定價"": ""600"", ""客房最高定價"": ""48000"", ""房間數"": ""5""}"
小雅旅店,105臺北市松山區八德路四段616號5樓,25.0498200,121.5736030,臺北市旅館035號,,一般旅館,"{""_id"": 21, ""_importdate"": {""date"": ""2025-12-29 11:10:44.988807"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館035號"", ""旅館名稱"": ""小雅旅店"", ""電話或手機號碼"": ""(02)27631122"", ""營業地址"": ""105臺北市松山區八德路四段616號5樓"", ""客房最低定價"": ""1100"", ""客房最高定價"": ""6400"", ""房間數"": ""17""}"
尚印旅店,104臺北市中山區中山北路二段71號8樓,25.0570140,121.5253800,臺北市旅館407號,,一般旅館,"{""_id"": 253, ""_importdate"": {""date"": ""2025-12-29 11:10:45.279902"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館407號"", ""旅館名稱"": ""尚印旅店"", ""電話或手機號碼"": ""(02)25682270"", ""營業地址"": ""104臺北市中山區中山北路二段71號8樓"", ""客房最低定價"": ""8800"", ""客房最高定價"": ""11800"", ""房間數"": ""23""}"
尚印旅店-二?,104臺北市中山區中山北路二段71號10樓,25.0570140,121.5253800,臺北市旅館437號,,一般旅館,"{""_id"": 278, ""_importdate"": {""date"": ""2025-12-29 11:10:45.307056"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館437號"", ""旅館名稱"": ""尚印旅店-二?"", ""電話或手機號碼"": ""(02)25682810"", ""營業地址"": ""104臺北市中山區中山北路二段71號10樓"", ""客房最低定價"": ""8800"", ""客房最高定價"": ""11800"", ""房間數"": ""20""}"
尚美精旅,104臺北市中山區民生西路16號4樓,25.0585050,121.5213670,臺北市旅館612號,,一般旅館,"{""_id"": 406, ""_importdate"": {""date"": ""2025-12-29 11:10:45.460371"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館612號"", ""旅館名稱"": ""尚美精旅"", ""電話或手機號碼"": ""(02)25230188"", ""營業地址"": ""104臺北市中山區民生西路16號4樓"", ""客房最低定價"": ""15000"", ""客房最高定價"": ""22000"", ""房間數"": ""14""}"
山樂溫泉,112臺北市北投區泉源路1巷17號1-2樓,25.1405400,121.5061880,臺北市旅館258號,,一般旅館,"{""_id"": 154, ""_importdate"": {""date"": ""2025-12-29 11:10:45.158103"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館258號"", ""旅館名稱"": ""山樂溫泉"", ""電話或手機號碼"": ""(02)28913388"", ""營業地址"": ""112臺北市北投區泉源路1巷17號1-2樓"", ""客房最低定價"": ""4600"", ""客房最高定價"": ""15000"", ""房間數"": ""9""}"
山水樂會館,112臺北市北投區中和街20巷6號,25.1380340,121.5037440,臺北市旅館259號,,一般旅館,"{""_id"": 155, ""_importdate"": {""date"": ""2025-12-29 11:10:45.159418"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館259號"", ""旅館名稱"": ""山水樂會館"", ""電話或手機號碼"": ""(02)28922665"", ""營業地址"": ""112臺北市北投區中和街20巷6號"", ""客房最低定價"": ""8600"", ""客房最高定價"": ""15000"", ""房間數"": ""18""}"
峻美精旅,104臺北市中山區長春路62號6樓,25.0549240,121.5264250,臺北市旅館540號,,一般旅館,"{""_id"": 353, ""_importdate"": {""date"": ""2025-12-29 11:10:45.401435"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館540號"", ""旅館名稱"": ""峻美精旅"", ""電話或手機號碼"": ""(02)25312338"", ""營業地址"": ""104臺北市中山區長春路62號6樓 "", ""客房最低定價"": ""13000"", ""客房最高定價"": ""22000"", ""房間數"": ""15""}"
希爾商旅台北館,104臺北市中山區南京東路二段11號4至5樓,25.0513100,121.5338570,臺北市旅館762號,,一般旅館,"{""_id"": 530, ""_importdate"": {""date"": ""2025-12-29 11:10:45.591492"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館762號"", ""旅館名稱"": ""希爾商旅台北館"", ""電話或手機號碼"": ""(02)25678858"", ""營業地址"": ""104臺北市中山區南京東路二段11號4至5樓"", ""客房最低定價"": ""2000"", ""客房最高定價"": ""8000"", ""房間數"": ""32""}"
帛堯初見輕旅,108臺北市萬華區忠孝西路2段38號,25.0478840,121.5083120,臺北市旅館580號,,一般旅館,"{""_id"": 384, ""_importdate"": {""date"": ""2025-12-29 11:10:45.436399"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館580號"", ""旅館名稱"": ""帛堯初見輕旅"", ""電話或手機號碼"": ""(02)23886813"", ""營業地址"": ""108臺北市萬華區忠孝西路2段38號"", ""客房最低定價"": ""1600"", ""客房最高定價"": ""8000"", ""房間數"": ""4""}"
帝華旅社,108臺北市萬華區桂林路89號11-12樓,25.0385100,121.5015280,臺北市旅館183號,,一般旅館,"{""_id"": 110, ""_importdate"": {""date"": ""2025-12-29 11:10:45.099186"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館183號"", ""旅館名稱"": ""帝華旅社"", ""電話或手機號碼"": ""(02)23118411"", ""營業地址"": ""108臺北市萬華區桂林路89號11-12樓"", ""客房最低定價"": ""1680"", ""客房最高定價"": ""3080"", ""房間數"": ""32""}"
帥客旅店,100臺北市中正區羅斯福路一段90巷2號1-5樓,25.0301110,121.5196450,臺北市旅館079號,,一般旅館,"{""_id"": 42, ""_importdate"": {""date"": ""2025-12-29 11:10:45.015420"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館079號"", ""旅館名稱"": ""帥客旅店"", ""電話或手機號碼"": ""(02)23223887"", ""營業地址"": ""100臺北市中正區羅斯福路一段90巷2號1-5樓"", ""客房最低定價"": ""1500"", ""客房最高定價"": ""5400"", ""房間數"": ""32""}"
幸福大旅社,108臺北市萬華區內江街55巷26號1-4樓,25.0426280,121.5052730,臺北市旅館144號,,一般旅館,"{""_id"": 87, ""_importdate"": {""date"": ""2025-12-29 11:10:45.075892"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館144號"", ""旅館名稱"": ""幸福大旅社"", ""電話或手機號碼"": ""(02)23716808"", ""營業地址"": ""108臺北市萬華區內江街55巷26號1-4樓"", ""客房最低定價"": ""3500"", ""客房最高定價"": ""4500"", ""房間數"": ""22""}"
幸福蘋果旅店,108臺北市萬華區峨眉街109、109-2號(1樓部分、2至7樓),,,臺北市旅館683號,,一般旅館,"{""_id"": 465, ""_importdate"": {""date"": ""2025-12-29 11:10:45.523265"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館683號"", ""旅館名稱"": ""幸福蘋果旅店"", ""電話或手機號碼"": ""(02)23117877"", ""營業地址"": ""108臺北市萬華區峨眉街109、109-2號(1樓部分、2至7樓)"", ""客房最低定價"": ""4000"", ""客房最高定價"": ""8000"", ""房間數"": ""49""}"
建山大旅社,103臺北市大同區歸綏街182號2-4樓,25.0580920,121.5122260,臺北市旅館197號,,一般旅館,"{""_id"": 118, ""_importdate"": {""date"": ""2025-12-29 11:10:45.109252"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館197號"", ""旅館名稱"": ""建山大旅社"", ""電話或手機號碼"": ""(02)25520680"", ""營業地址"": ""103臺北市大同區歸綏街182號2-4樓"", ""客房最低定價"": ""3000"", ""客房最高定價"": ""6000"", ""房間數"": ""13""}"
